PrepickId	ScheduleId	Deleted	CreatedByUserId	CreatedUtcDateTime	FromWarehouseId	PrepickMachineId	MachineId	TruckId	PrepickMachineDetailId	PendingPlanogramChangeCoilId	CoilId	Need	OriginalNeed	Extra	OriginalExtra	UserExtra	SpreadoutQuantity	InitialInventoryLevel	ExpectedInventoryLevel	ItemId	NewItemId	PackId	Par	Capacity	PriceInCents	RoundTo	RoundingThresholdInPercents	PickThresholdInPercents	Note	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2014	=999959	=3	=44	[NULL]	=16775	=0	=5	=0	=0	[NULL]	=0	=19	=19	=577	[NULL]	[NULL]	=24	=36	=150	[NULL]	=0	=30	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2014	=999959	=3	=45	[NULL]	=16776	=11	=11	=0	=0	[NULL]	=0	=13	=13	=753	[NULL]	[NULL]	=24	=36	=150	[NULL]	=0	=30	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2014	=999959	=3	=46	[NULL]	=16777	=16	=16	=0	=0	[NULL]	=0	=8	=8	=969	[NULL]	[NULL]	=24	=36	=175	[NULL]	=0	=30	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2014	=999959	=3	=47	[NULL]	=16778	=0	=1	=0	=0	[NULL]	=0	=23	=23	=970	[NULL]	[NULL]	=24	=36	=150	[NULL]	=0	=30	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2014	=999959	=3	=48	[NULL]	=16779	=12	=11	=0	=0	[NULL]	=0	=13	=13	=348	[NULL]	[NULL]	=24	=36	=225	=6	=0	=31	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2015	=999963	=3	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2016	=999967	=2	=49	[NULL]	=12899	=20	=20	=1	=1	[NULL]	=0	=40	=40	=249	[NULL]	[NULL]	=60	=136	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2016	=999967	=2	=50	[NULL]	=12900	=14	=14	=1	=1	[NULL]	=0	=16	=16	=253	[NULL]	[NULL]	=30	=68	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2016	=999967	=2	=51	[NULL]	=12901	=4	=4	=0	=0	[NULL]	=0	=26	=26	=256	[NULL]	[NULL]	=30	=68	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2016	=999967	=2	=52	[NULL]	=12902	=8	=8	=0	=0	[NULL]	=0	=22	=22	=252	[NULL]	[NULL]	=30	=68	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2016	=999967	=2	=53	[NULL]	=12903	=5	=5	=0	=0	[NULL]	=0	=43	=43	=254	[NULL]	[NULL]	=48	=68	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2016	=999967	=2	=54	[NULL]	=12904	=12	=12	=0	=0	[NULL]	=0	=6	=6	=264	[NULL]	[NULL]	=18	=68	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2016	=999967	=2	=55	[NULL]	=12905	=27	=27	=1	=1	[NULL]	=0	=33	=33	=247	[NULL]	[NULL]	=60	=68	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2016	=999967	=2	=56	[NULL]	=12906	=24	=24	=0	=0	[NULL]	=0	=0	=0	=248	[NULL]	[NULL]	=24	=68	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2016	=999967	=2	=57	[NULL]	=12907	=0	=0	=0	=0	[NULL]	=0	=20	=20	=856	[NULL]	[NULL]	=18	=48	=200	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2017	=999970	=2	=58	[NULL]	=11324	=0	=0	=1	=1	[NULL]	=0	=25	=25	=570	[NULL]	[NULL]	=24	=62	=125	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2017	=999970	=2	=59	[NULL]	=11325	=10	=10	=0	=0	[NULL]	=0	=14	=14	=571	[NULL]	[NULL]	=24	=32	=125	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2017	=999970	=2	=60	[NULL]	=11326	=4	=4	=0	=0	[NULL]	=0	=20	=20	=575	[NULL]	[NULL]	=24	=32	=125	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2017	=999970	=2	=61	[NULL]	=11327	=10	=10	=0	=0	[NULL]	=0	=14	=14	=572	[NULL]	[NULL]	=24	=32	=125	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2017	=999970	=2	=62	[NULL]	=11328	=20	=20	=1	=1	[NULL]	=0	=4	=4	=718	[NULL]	[NULL]	=24	=32	=125	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2017	=999970	=2	=63	[NULL]	=11329	=9	=9	=0	=0	[NULL]	=0	=15	=15	=578	[NULL]	[NULL]	=24	=32	=125	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2017	=999970	=2	=64	[NULL]	=11330	=0	=0	=0	=0	[NULL]	=0	=16	=16	=677	[NULL]	[NULL]	=12	=36	=200	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2017	=999970	=2	=65	[NULL]	=11331	=0	=0	=0	=0	[NULL]	=0	=12	=12	=348	[NULL]	[NULL]	=12	=36	=200	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2017	=999970	=2	=66	[NULL]	=11332	=0	=0	=0	=0	[NULL]	=0	=16	=16	=452	[NULL]	[NULL]	=12	=36	=200	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2018	=999981	=2	=67	[NULL]	=11172	=0	=0	=0	=0	[NULL]	=0	=58	=58	=247	[NULL]	[NULL]	=24	=102	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2018	=999981	=2	=68	[NULL]	=11173	=0	=0	=0	=0	[NULL]	=0	=13	=13	=248	[NULL]	[NULL]	=12	=54	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2018	=999981	=2	=69	[NULL]	=11174	=0	=0	=0	=0	[NULL]	=0	=19	=19	=264	[NULL]	[NULL]	=18	=54	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2018	=999981	=2	=70	[NULL]	=11175	=0	=0	=0	=0	[NULL]	=0	=22	=22	=261	[NULL]	[NULL]	=18	=54	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2018	=999981	=2	=71	[NULL]	=11176	=0	=0	=0	=0	[NULL]	=0	=18	=18	=251	[NULL]	[NULL]	=18	=54	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2018	=999981	=2	=72	[NULL]	=11177	=0	=0	=0	=0	[NULL]	=0	=16	=16	=260	[NULL]	[NULL]	=12	=54	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2018	=999981	=2	=73	[NULL]	=11178	=2	=2	=0	=0	[NULL]	=0	=11	=11	=458	[NULL]	[NULL]	=13	=34	=100	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2018	=999981	=2	=74	[NULL]	=11179	=1	=1	=0	=0	[NULL]	=0	=5	=5	=765	[NULL]	[NULL]	=6	=30	=125	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2018	=999981	=2	=75	[NULL]	=11180	=0	=0	=0	=0	[NULL]	=0	=12	=12	=452	[NULL]	[NULL]	=12	=36	=200	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2019	=999983	=2	=76	[NULL]	=11154	=21	=21	=1	=1	[NULL]	=0	=21	=21	=247	[NULL]	[NULL]	=42	=54	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2019	=999983	=2	=77	[NULL]	=11155	=18	=18	=1	=1	[NULL]	=0	=13	=13	=248	[NULL]	[NULL]	=31	=54	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2019	=999983	=2	=78	[NULL]	=11156	=5	=5	=0	=0	[NULL]	=0	=7	=7	=738	[NULL]	[NULL]	=12	=54	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2019	=999983	=2	=79	[NULL]	=11157	=0	=0	=0	=0	[NULL]	=0	=32	=32	=249	[NULL]	[NULL]	=30	=54	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2019	=999983	=2	=80	[NULL]	=11158	=1	=1	=0	=0	[NULL]	=0	=14	=14	=253	[NULL]	[NULL]	=15	=54	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2019	=999983	=2	=81	[NULL]	=11159	=2	=2	=0	=0	[NULL]	=0	=16	=16	=252	[NULL]	[NULL]	=18	=54	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2019	=999983	=2	=82	[NULL]	=11160	=0	=0	=0	=0	[NULL]	=0	=15	=15	=458	[NULL]	[NULL]	=15	=34	=100	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2019	=999983	=2	=83	[NULL]	=11161	=0	=0	=0	=0	[NULL]	=0	=9	=9	=765	[NULL]	[NULL]	=8	=30	=125	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2019	=999983	=2	=84	[NULL]	=11162	=2	=2	=0	=0	[NULL]	=0	=10	=10	=348	[NULL]	[NULL]	=12	=36	=200	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2020	=999994	=2	=85	[NULL]	=10380	=18	=18	=3	=3	[NULL]	=0	=114	=114	=247	[NULL]	[NULL]	=132	=162	=85	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2020	=999994	=2	=86	[NULL]	=10381	=24	=24	=0	=0	[NULL]	=0	=0	=0	=264	[NULL]	[NULL]	=24	=54	=85	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2020	=999994	=2	=87	[NULL]	=10382	=21	=21	=1	=1	[NULL]	=0	=33	=33	=248	[NULL]	[NULL]	=54	=54	=85	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2020	=999994	=2	=88	[NULL]	=10383	=9	=9	=0	=0	[NULL]	=0	=27	=27	=250	[NULL]	[NULL]	=36	=54	=85	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2020	=999994	=2	=89	[NULL]	=10384	=8	=8	=0	=0	[NULL]	=0	=46	=46	=739	[NULL]	[NULL]	=54	=54	=85	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2020	=999994	=2	=90	[NULL]	=10385	=9	=9	=0	=0	[NULL]	=0	=39	=39	=726	[NULL]	[NULL]	=48	=54	=85	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2020	=999994	=2	=91	[NULL]	=10386	=24	=24	=1	=1	[NULL]	=0	=24	=24	=725	[NULL]	[NULL]	=48	=54	=85	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2020	=999994	=2	=92	[NULL]	=10387	=4	=4	=0	=0	[NULL]	=0	=30	=30	=458	[NULL]	[NULL]	=34	=34	=120	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2021	=999999	=2	=93	[NULL]	=8724	=18	=18	=0	=0	[NULL]	=0	=3	=3	=444	[NULL]	[NULL]	=21	=68	=100	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2021	=999999	=2	=94	[NULL]	=8725	=16	=16	=0	=0	[NULL]	=0	=8	=8	=445	[NULL]	[NULL]	=24	=36	=100	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2021	=999999	=2	=95	[NULL]	=8726	=14	=14	=0	=0	[NULL]	=0	=5	=5	=446	[NULL]	[NULL]	=19	=36	=100	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2021	=999999	=2	=96	[NULL]	=8727	=6	=6	=0	=0	[NULL]	=0	=6	=6	=673	[NULL]	[NULL]	=12	=36	=100	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2021	=999999	=2	=97	[NULL]	=8728	=4	=4	=0	=0	[NULL]	=0	=8	=8	=575	[NULL]	[NULL]	=12	=30	=125	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2021	=999999	=2	=98	[NULL]	=8729	=11	=11	=0	=0	[NULL]	=0	=13	=13	=707	[NULL]	[NULL]	=24	=30	=125	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2021	=999999	=2	=99	[NULL]	=8730	=7	=7	=0	=0	[NULL]	=0	=17	=17	=452	[NULL]	[NULL]	=24	=36	=200	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2021	=999999	=2	=100	[NULL]	=8731	=12	=12	=0	=0	[NULL]	=0	=12	=12	=348	[NULL]	[NULL]	=24	=36	=200	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2021	=999999	=2	=101	[NULL]	=8732	=12	=12	=0	=0	[NULL]	=0	=18	=18	=458	[NULL]	[NULL]	=30	=30	=100	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2022	=1011865	=3	=102	[NULL]	=12201	=2	=2	=0	=0	[NULL]	=0	=4	=4	=637	[NULL]	[NULL]	=6	=10	=80	[NULL]	=0	=33	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2022	=1011865	=3	=103	[NULL]	=12203	=0	=0	=0	=0	[NULL]	=0	=6	=6	=678	[NULL]	[NULL]	=6	=10	=80	[NULL]	=0	=31	[NULL]	
