PrepickId	ScheduleId	Deleted	CreatedByUserId	CreatedUtcDateTime	FromWarehouseId	PrepickMachineId	MachineId	TruckId	PrepickMachineDetailId	PendingPlanogramChangeCoilId	CoilId	Need	OriginalNeed	Extra	OriginalExtra	UserExtra	SpreadoutQuantity	InitialInventoryLevel	ExpectedInventoryLevel	ItemId	NewItemId	PackId	Par	Capacity	PriceInCents	RoundTo	RoundingThresholdInPercents	PickThresholdInPercents	Note	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2014	=999954	=2	=45	[NULL]	=17657	=2	=2	=0	=0	[NULL]	=0	=16	=16	=272	[NULL]	[NULL]	=18	=54	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2014	=999954	=2	=46	[NULL]	=17658	=3	=3	=0	=0	[NULL]	=0	=9	=9	=269	[NULL]	[NULL]	=12	=54	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2014	=999954	=2	=47	[NULL]	=17659	=6	=6	=7	=7	[NULL]	=0	=82	=82	=593	[NULL]	[NULL]	=88	=102	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2014	=999954	=2	=48	[NULL]	=17660	=0	=0	=0	=0	[NULL]	=0	=0	=0	=593	[NULL]	[NULL]	=0	=0	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2014	=999954	=2	=49	[NULL]	=17661	=0	=0	=0	=0	[NULL]	=0	=0	=0	=593	[NULL]	[NULL]	=0	=0	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2015	=999955	=2	=50	[NULL]	=17644	=45	=45	=35	=35	[NULL]	=0	=99	=99	=430	[NULL]	[NULL]	=144	=186	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2015	=999955	=2	=51	[NULL]	=17645	=0	=0	=0	=0	[NULL]	=0	=0	=0	=430	[NULL]	[NULL]	=0	=0	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2015	=999955	=2	=52	[NULL]	=17646	=0	=0	=0	=0	[NULL]	=0	=0	=0	=430	[NULL]	[NULL]	=0	=0	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2015	=999955	=2	=53	[NULL]	=17647	=0	=0	=0	=0	[NULL]	=0	=0	=0	=430	[NULL]	[NULL]	=0	=0	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2015	=999955	=2	=54	[NULL]	=17648	=15	=15	=3	=3	[NULL]	=0	=27	=27	=248	[NULL]	[NULL]	=42	=54	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2015	=999955	=2	=55	[NULL]	=17649	=16	=16	=2	=2	[NULL]	=0	=26	=26	=247	[NULL]	[NULL]	=42	=54	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2015	=999955	=2	=56	[NULL]	=17650	=10	=10	=0	=0	[NULL]	=0	=26	=26	=260	[NULL]	[NULL]	=36	=54	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2015	=999955	=2	=57	[NULL]	=17651	=11	=11	=3	=3	[NULL]	=0	=31	=31	=264	[NULL]	[NULL]	=42	=54	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2015	=999955	=2	=58	[NULL]	=17652	=6	=6	=0	=0	[NULL]	=0	=30	=30	=269	[NULL]	[NULL]	=36	=54	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2016	=999956	=2	=59	[NULL]	=17636	=1	=1	=0	=0	[NULL]	=0	=35	=35	=247	[NULL]	[NULL]	=36	=120	=25	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2016	=999956	=2	=60	[NULL]	=17637	=7	=7	=0	=0	[NULL]	=0	=23	=23	=248	[NULL]	[NULL]	=30	=120	=25	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2016	=999956	=2	=61	[NULL]	=17638	=12	=12	=0	=0	[NULL]	=0	=24	=24	=725	[NULL]	[NULL]	=36	=120	=25	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2016	=999956	=2	=62	[NULL]	=17639	=7	=7	=0	=0	[NULL]	=0	=17	=17	=739	[NULL]	[NULL]	=24	=120	=25	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2016	=999956	=2	=63	[NULL]	=17640	=6	=6	=0	=0	[NULL]	=0	=18	=18	=842	[NULL]	[NULL]	=24	=60	=25	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2016	=999956	=2	=64	[NULL]	=17641	=0	=0	=0	=0	[NULL]	=0	=24	=24	=713	[NULL]	[NULL]	=24	=60	=25	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2016	=999956	=2	=65	[NULL]	=17642	=3	=3	=0	=0	[NULL]	=0	=15	=15	=707	[NULL]	[NULL]	=18	=28	=75	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2016	=999956	=2	=66	[NULL]	=17643	=0	=0	=0	=0	[NULL]	=0	=42	=42	=988	[NULL]	[NULL]	=42	=60	=25	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2017	=999961	=2	=67	[NULL]	=16917	=6	=6	=1	=1	[NULL]	=0	=36	=36	=247	[NULL]	[NULL]	=42	=110	=75	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2017	=999961	=2	=68	[NULL]	=16918	=3	=3	=0	=0	[NULL]	=0	=12	=12	=264	[NULL]	[NULL]	=15	=110	=75	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2017	=999961	=2	=69	[NULL]	=16919	=8	=8	=0	=0	[NULL]	=0	=16	=16	=248	[NULL]	[NULL]	=24	=110	=75	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2017	=999961	=2	=70	[NULL]	=16920	=2	=2	=0	=0	[NULL]	=0	=28	=28	=739	[NULL]	[NULL]	=30	=110	=75	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2017	=999961	=2	=71	[NULL]	=16921	=5	=5	=0	=0	[NULL]	=0	=25	=25	=726	[NULL]	[NULL]	=30	=55	=75	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2017	=999961	=2	=72	[NULL]	=16922	=0	=0	=0	=0	[NULL]	=0	=12	=12	=842	[NULL]	[NULL]	=12	=55	=75	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2017	=999961	=2	=73	[NULL]	=16923	=0	=0	=0	=0	[NULL]	=0	=6	=6	=765	[NULL]	[NULL]	=6	=25	=125	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2017	=999961	=2	=74	[NULL]	=16924	=5	=5	=0	=0	[NULL]	=0	=13	=13	=707	[NULL]	[NULL]	=18	=25	=125	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2018	=999965	=2	=75	[NULL]	=16188	=44	=44	=2	=2	[NULL]	=0	=12	=12	=570	[NULL]	[NULL]	=56	=56	=125	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2018	=999965	=2	=76	[NULL]	=16189	=9	=9	=0	=0	[NULL]	=0	=21	=21	=571	[NULL]	[NULL]	=30	=56	=125	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2018	=999965	=2	=77	[NULL]	=16190	=8	=8	=0	=0	[NULL]	=0	=20	=20	=718	[NULL]	[NULL]	=28	=28	=125	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2018	=999965	=2	=78	[NULL]	=16191	=17	=17	=0	=0	[NULL]	=0	=11	=11	=707	[NULL]	[NULL]	=28	=28	=125	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2018	=999965	=2	=79	[NULL]	=16192	=36	=36	=5	=5	[NULL]	=0	=24	=24	=247	[NULL]	[NULL]	=60	=60	=75	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2018	=999965	=2	=80	[NULL]	=16193	=4	=4	=0	=0	[NULL]	=0	=19	=19	=264	[NULL]	[NULL]	=23	=60	=75	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2018	=999965	=2	=81	[NULL]	=16194	=9	=9	=0	=0	[NULL]	=0	=15	=15	=248	[NULL]	[NULL]	=24	=60	=75	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2018	=999965	=2	=82	[NULL]	=16195	=46	=46	=1	=1	[NULL]	=0	=14	=14	=739	[NULL]	[NULL]	=60	=60	=75	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2018	=999965	=2	=83	[NULL]	=16196	=3	=3	=0	=0	[NULL]	=0	=33	=33	=458	[NULL]	[NULL]	=36	=56	=100	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2019	=999966	=2	=84	[NULL]	=16080	=0	=0	=0	=0	[NULL]	=0	=33	=33	=572	[NULL]	[NULL]	=30	=60	=125	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2019	=999966	=2	=85	[NULL]	=16081	=32	=32	=1	=1	[NULL]	=0	=19	=19	=249	[NULL]	[NULL]	=51	=51	=75	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2019	=999966	=2	=86	[NULL]	=16082	=0	=0	=0	=0	[NULL]	=0	=48	=48	=254	[NULL]	[NULL]	=48	=51	=75	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2019	=999966	=2	=87	[NULL]	=16083	=4	=4	=0	=0	[NULL]	=0	=19	=19	=253	[NULL]	[NULL]	=23	=51	=75	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2019	=999966	=2	=88	[NULL]	=16084	=21	=21	=1	=1	[NULL]	=0	=9	=9	=577	[NULL]	[NULL]	=30	=30	=125	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2019	=999966	=2	=89	[NULL]	=16085	=13	=13	=1	=1	[NULL]	=0	=29	=29	=252	[NULL]	[NULL]	=42	=68	=75	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2019	=999966	=2	=90	[NULL]	=16086	=7	=7	=0	=0	[NULL]	=0	=23	=23	=593	[NULL]	[NULL]	=30	=30	=100	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2019	=999966	=2	=91	[NULL]	=16087	=0	=0	=0	=0	[NULL]	=0	=31	=31	=856	[NULL]	[NULL]	=30	=34	=200	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2019	=999966	=2	=92	[NULL]	=16088	=7	=7	=0	=0	[NULL]	=0	=29	=29	=259	[NULL]	[NULL]	=36	=51	=75	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2020	=999967	=2	=93	[NULL]	=12899	=20	=20	=1	=1	[NULL]	=0	=40	=40	=249	[NULL]	[NULL]	=60	=136	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2020	=999967	=2	=94	[NULL]	=12900	=14	=14	=1	=1	[NULL]	=0	=16	=16	=253	[NULL]	[NULL]	=30	=68	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2020	=999967	=2	=95	[NULL]	=12901	=4	=4	=0	=0	[NULL]	=0	=26	=26	=256	[NULL]	[NULL]	=30	=68	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2020	=999967	=2	=96	[NULL]	=12902	=8	=8	=0	=0	[NULL]	=0	=22	=22	=252	[NULL]	[NULL]	=30	=68	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2020	=999967	=2	=97	[NULL]	=12903	=5	=5	=0	=0	[NULL]	=0	=43	=43	=254	[NULL]	[NULL]	=48	=68	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2020	=999967	=2	=98	[NULL]	=12904	=12	=12	=0	=0	[NULL]	=0	=6	=6	=264	[NULL]	[NULL]	=18	=68	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2020	=999967	=2	=99	[NULL]	=12905	=27	=27	=1	=1	[NULL]	=0	=33	=33	=247	[NULL]	[NULL]	=60	=68	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2020	=999967	=2	=100	[NULL]	=12906	=24	=24	=0	=0	[NULL]	=0	=0	=0	=248	[NULL]	[NULL]	=24	=68	=70	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2020	=999967	=2	=101	[NULL]	=12907	=0	=0	=0	=0	[NULL]	=0	=20	=20	=856	[NULL]	[NULL]	=18	=48	=200	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2021	=999968	=2	=102	[NULL]	=11903	=3	=3	=0	=0	[NULL]	=0	=7	=7	=467	[NULL]	[NULL]	=10	=10	=85	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2021	=999968	=2	=103	[NULL]	=11904	=1	=1	=1	=1	[NULL]	=0	=9	=9	=678	[NULL]	[NULL]	=10	=10	=85	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2021	=999968	=2	=104	[NULL]	=11905	=3	=3	=1	=1	[NULL]	=0	=9	=9	=527	[NULL]	[NULL]	=12	=12	=85	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2021	=999968	=2	=105	[NULL]	=11906	=2	=2	=1	=1	[NULL]	=0	=10	=10	=528	[NULL]	[NULL]	=12	=12	=85	[NULL]	=50	=0	[NULL]	
