Id	WarehouseTransactionHistoryId	WarehouseId	ItemId	Active	ObservedQuantity	AdjustmentQuantity	FutureObservedAdjustmentQuantity	
=88	=7	=13	=111	=True	[NULL]	=9	=0	
=89	=7	=13	=113	=True	[NULL]	=9	=0	
=90	=7	=13	=116	=True	[NULL]	=2	=0	
=91	=7	=13	=122	=True	[NULL]	=8	=0	
=92	=7	=13	=126	=True	[NULL]	=2	=0	
=93	=7	=13	=127	=True	[NULL]	=2	=0	
=94	=7	=13	=134	=True	[NULL]	=2	=0	
=95	=7	=13	=135	=True	[NULL]	=12	=0	
=96	=7	=13	=137	=True	[NULL]	=1	=0	
=97	=7	=13	=141	=True	[NULL]	=3	=0	
=98	=7	=13	=143	=True	[NULL]	=20	=0	
=99	=7	=13	=144	=True	[NULL]	=6	=0	
=100	=7	=13	=146	=True	[NULL]	=5	=0	
=101	=7	=13	=147	=True	[NULL]	=6	=0	
=102	=7	=13	=148	=True	[NULL]	=18	=0	
=103	=7	=13	=149	=True	[NULL]	=8	=0	
=104	=7	=13	=150	=True	[NULL]	=15	=0	
=105	=7	=13	=151	=True	[NULL]	=1	=0	
=106	=7	=13	=152	=True	[NULL]	=2	=0	
=107	=7	=13	=153	=True	[NULL]	=5	=0	
=108	=7	=13	=154	=True	[NULL]	=10	=0	
=109	=7	=13	=156	=True	[NULL]	=2	=0	
=110	=7	=13	=162	=True	[NULL]	=4	=0	
=111	=7	=13	=212	=True	[NULL]	=8	=0	
=112	=7	=13	=224	=True	[NULL]	=4	=0	
=113	=7	=13	=245	=True	[NULL]	=6	=0	
=114	=7	=13	=246	=True	[NULL]	=8	=0	
=115	=7	=13	=295	=True	[NULL]	=2	=0	
=116	=7	=13	=296	=True	[NULL]	=4	=0	
=117	=7	=13	=297	=True	[NULL]	=3	=0	
=118	=7	=13	=401	=True	[NULL]	=4	=0	
=119	=7	=13	=425	=True	[NULL]	=1	=0	
=120	=7	=13	=474	=True	[NULL]	=1	=0	
=121	=7	=13	=488	=True	[NULL]	=3	=0	
=122	=7	=13	=506	=True	[NULL]	=4	=0	
=123	=7	=13	=563	=True	[NULL]	=10	=0	
=124	=7	=13	=622	=True	[NULL]	=1	=0	
=125	=7	=13	=628	=True	[NULL]	=5	=0	
=126	=7	=13	=636	=True	[NULL]	=3	=0	
=127	=7	=13	=666	=True	[NULL]	=10	=0	
=128	=7	=13	=670	=True	[NULL]	=16	=0	
=129	=7	=13	=672	=True	[NULL]	=9	=0	
=130	=7	=13	=673	=True	[NULL]	=2	=0	
=131	=7	=13	=674	=True	[NULL]	=4	=0	
=132	=8	=5	=41	=True	[NULL]	=3	=0	
=133	=8	=5	=45	=True	[NULL]	=2	=0	
=134	=8	=5	=52	=True	[NULL]	=5	=0	
=135	=8	=5	=54	=True	[NULL]	=7	=0	
=136	=8	=5	=60	=True	[NULL]	=5	=0	
=137	=8	=5	=82	=True	[NULL]	=5	=0	
=138	=8	=5	=93	=True	[NULL]	=4	=0	
=139	=8	=5	=97	=True	[NULL]	=6	=0	
=140	=8	=5	=99	=True	[NULL]	=6	=0	
=141	=8	=5	=102	=True	[NULL]	=18	=0	
=142	=8	=5	=103	=True	[NULL]	=10	=0	
=143	=8	=5	=104	=True	[NULL]	=2	=0	
=144	=8	=5	=107	=True	[NULL]	=8	=0	
=145	=8	=5	=108	=True	[NULL]	=7	=0	
=146	=8	=5	=109	=True	[NULL]	=7	=0	
=147	=8	=5	=110	=True	[NULL]	=7	=0	
=148	=8	=5	=111	=True	[NULL]	=9	=0	
=149	=8	=5	=113	=True	[NULL]	=9	=0	
=150	=8	=5	=116	=True	[NULL]	=2	=0	
=151	=8	=5	=122	=True	[NULL]	=8	=0	
=152	=8	=5	=126	=True	[NULL]	=2	=0	
=153	=8	=5	=127	=True	[NULL]	=2	=0	
=154	=8	=5	=134	=True	[NULL]	=2	=0	
=155	=8	=5	=135	=True	[NULL]	=12	=0	
=156	=8	=5	=137	=True	[NULL]	=1	=0	
=157	=8	=5	=141	=True	[NULL]	=3	=0	
=158	=8	=5	=143	=True	[NULL]	=20	=0	
=159	=8	=5	=144	=True	[NULL]	=6	=0	
=160	=8	=5	=146	=True	[NULL]	=5	=0	
=161	=8	=5	=147	=True	[NULL]	=6	=0	
=162	=8	=5	=148	=True	[NULL]	=18	=0	
=163	=8	=5	=149	=True	[NULL]	=8	=0	
=164	=8	=5	=150	=True	[NULL]	=15	=0	
=165	=8	=5	=151	=True	[NULL]	=1	=0	
=166	=8	=5	=152	=True	[NULL]	=2	=0	
=167	=8	=5	=153	=True	[NULL]	=5	=0	
=168	=8	=5	=154	=True	[NULL]	=10	=0	
=169	=8	=5	=156	=True	[NULL]	=2	=0	
=170	=8	=5	=162	=True	[NULL]	=4	=0	
=171	=8	=5	=212	=True	[NULL]	=8	=0	
=172	=8	=5	=224	=True	[NULL]	=4	=0	
=173	=8	=5	=245	=True	[NULL]	=6	=0	
=174	=8	=5	=246	=True	[NULL]	=8	=0	
=175	=8	=5	=295	=True	[NULL]	=2	=0	
=176	=8	=5	=296	=True	[NULL]	=4	=0	
=177	=8	=5	=297	=True	[NULL]	=3	=0	
=178	=8	=5	=401	=True	[NULL]	=4	=0	
=179	=8	=5	=425	=True	[NULL]	=1	=0	
=180	=8	=5	=474	=True	[NULL]	=1	=0	
=181	=8	=5	=488	=True	[NULL]	=3	=0	
=182	=8	=5	=506	=True	[NULL]	=4	=0	
=183	=8	=5	=563	=True	[NULL]	=10	=0	
=184	=8	=5	=622	=True	[NULL]	=1	=0	
=185	=8	=5	=628	=True	[NULL]	=5	=0	
=186	=8	=5	=636	=True	[NULL]	=3	=0	
=187	=8	=5	=666	=True	[NULL]	=10	=0	
=188	=8	=5	=670	=True	[NULL]	=16	=0	
=189	=8	=5	=672	=True	[NULL]	=9	=0	
=190	=8	=5	=673	=True	[NULL]	=2	=0	
=191	=8	=5	=674	=True	[NULL]	=4	=0	
=192	=8	=13	=41	=True	[NULL]	=-3	=0	
=193	=8	=13	=45	=True	[NULL]	=-2	=0	
=194	=8	=13	=52	=True	[NULL]	=-5	=0	
=195	=8	=13	=54	=True	[NULL]	=-7	=0	
=196	=8	=13	=60	=True	[NULL]	=-5	=0	
=197	=8	=13	=82	=True	[NULL]	=-5	=0	
=198	=8	=13	=93	=True	[NULL]	=-4	=0	
=199	=8	=13	=97	=True	[NULL]	=-6	=0	
=200	=8	=13	=99	=True	[NULL]	=-6	=0	
=201	=8	=13	=102	=True	[NULL]	=-18	=0	
=202	=8	=13	=103	=True	[NULL]	=-10	=0	
=203	=8	=13	=104	=True	[NULL]	=-2	=0	
=204	=8	=13	=107	=True	[NULL]	=-8	=0	
=205	=8	=13	=108	=True	[NULL]	=-7	=0	
=206	=8	=13	=109	=True	[NULL]	=-7	=0	
=207	=8	=13	=110	=True	[NULL]	=-7	=0	
=208	=8	=13	=111	=True	[NULL]	=-9	=0	
=209	=8	=13	=113	=True	[NULL]	=-9	=0	
=210	=8	=13	=116	=True	[NULL]	=-2	=0	
=211	=8	=13	=122	=True	[NULL]	=-8	=0	
=212	=8	=13	=126	=True	[NULL]	=-2	=0	
=213	=8	=13	=127	=True	[NULL]	=-2	=0	
=214	=8	=13	=134	=True	[NULL]	=-2	=0	
=215	=8	=13	=135	=True	[NULL]	=-12	=0	
=216	=8	=13	=137	=True	[NULL]	=-1	=0	
=217	=8	=13	=141	=True	[NULL]	=-3	=0	
=218	=8	=13	=143	=True	[NULL]	=-20	=0	
=219	=8	=13	=144	=True	[NULL]	=-6	=0	
=220	=8	=13	=146	=True	[NULL]	=-5	=0	
=221	=8	=13	=147	=True	[NULL]	=-6	=0	
=222	=8	=13	=148	=True	[NULL]	=-18	=0	
=223	=8	=13	=149	=True	[NULL]	=-8	=0	
=224	=8	=13	=150	=True	[NULL]	=-15	=0	
=225	=8	=13	=151	=True	[NULL]	=-1	=0	
=226	=8	=13	=152	=True	[NULL]	=-2	=0	
=227	=8	=13	=153	=True	[NULL]	=-5	=0	
=228	=8	=13	=154	=True	[NULL]	=-10	=0	
=229	=8	=13	=156	=True	[NULL]	=-2	=0	
=230	=8	=13	=162	=True	[NULL]	=-4	=0	
=231	=8	=13	=212	=True	[NULL]	=-8	=0	
=232	=8	=13	=224	=True	[NULL]	=-4	=0	
=233	=8	=13	=245	=True	[NULL]	=-6	=0	
=234	=8	=13	=246	=True	[NULL]	=-8	=0	
=235	=8	=13	=295	=True	[NULL]	=-2	=0	
=236	=8	=13	=296	=True	[NULL]	=-4	=0	
=237	=8	=13	=297	=True	[NULL]	=-3	=0	
=238	=8	=13	=401	=True	[NULL]	=-4	=0	
=239	=8	=13	=425	=True	[NULL]	=-1	=0	
=240	=8	=13	=474	=True	[NULL]	=-1	=0	
=241	=8	=13	=488	=True	[NULL]	=-3	=0	
=242	=8	=13	=506	=True	[NULL]	=-4	=0	
=243	=8	=13	=563	=True	[NULL]	=-10	=0	
=244	=8	=13	=622	=True	[NULL]	=-1	=0	
=245	=8	=13	=628	=True	[NULL]	=-5	=0	
=246	=8	=13	=636	=True	[NULL]	=-3	=0	
=247	=8	=13	=666	=True	[NULL]	=-10	=0	
=248	=8	=13	=670	=True	[NULL]	=-16	=0	
=249	=8	=13	=672	=True	[NULL]	=-9	=0	
=250	=8	=13	=673	=True	[NULL]	=-2	=0	
=251	=8	=13	=674	=True	[NULL]	=-4	=0	
=252	=9	=5	=54	=True	[NULL]	=-3	=0	
=253	=9	=5	=97	=True	[NULL]	=-2	=0	
=254	=9	=5	=99	=True	[NULL]	=-1	=0	
=255	=9	=5	=102	=True	[NULL]	=-6	=0	
=256	=9	=5	=107	=True	[NULL]	=-3	=0	
=257	=9	=5	=110	=True	[NULL]	=-1	=0	
=258	=9	=5	=135	=True	[NULL]	=-8	=0	
=259	=9	=5	=143	=True	[NULL]	=-7	=0	
=260	=9	=5	=147	=True	[NULL]	=-1	=0	
=261	=9	=5	=148	=True	[NULL]	=-1	=0	
=262	=9	=5	=149	=True	[NULL]	=-1	=0	
=263	=9	=5	=150	=True	[NULL]	=-1	=0	
=264	=9	=5	=154	=True	[NULL]	=-1	=0	
=265	=9	=5	=162	=True	[NULL]	=-1	=0	
=266	=9	=5	=245	=True	[NULL]	=-3	=0	
=267	=9	=5	=506	=True	[NULL]	=-1	=0	
=268	=9	=5	=563	=True	[NULL]	=-2	=0	
=269	=9	=5	=666	=True	[NULL]	=-2	=0	
=270	=9	=5	=670	=True	[NULL]	=-2	=0	
=271	=10	=1	=41	=False	[NULL]	=1	=0	
=272	=10	=1	=52	=False	[NULL]	=4	=0	
=273	=10	=1	=54	=False	[NULL]	=2	=0	
=274	=10	=1	=60	=False	[NULL]	=2	=0	
=275	=10	=1	=82	=False	[NULL]	=2	=0	
=276	=10	=1	=97	=False	[NULL]	=2	=0	
=277	=10	=1	=99	=False	[NULL]	=2	=0	
=278	=10	=1	=102	=False	[NULL]	=7	=0	
=279	=10	=1	=103	=False	[NULL]	=10	=0	
=280	=10	=1	=104	=False	[NULL]	=2	=0	
=281	=10	=1	=107	=False	[NULL]	=4	=0	
=282	=10	=1	=108	=False	[NULL]	=6	=0	
=283	=10	=1	=109	=False	[NULL]	=5	=0	
=284	=10	=1	=110	=False	[NULL]	=12	=0	
=285	=10	=1	=111	=False	[NULL]	=9	=0	
=286	=10	=1	=113	=False	[NULL]	=9	=0	
=287	=10	=1	=116	=False	[NULL]	=1	=0	
=288	=10	=1	=122	=False	[NULL]	=2	=0	
=289	=10	=1	=126	=False	[NULL]	=2	=0	
=290	=10	=1	=127	=False	[NULL]	=2	=0	
=291	=10	=1	=134	=False	[NULL]	=1	=0	
=292	=10	=1	=135	=False	[NULL]	=2	=0	
=293	=10	=1	=143	=False	[NULL]	=7	=0	
=294	=10	=1	=146	=False	[NULL]	=3	=0	
=295	=10	=1	=147	=False	[NULL]	=3	=0	
=296	=10	=1	=148	=False	[NULL]	=7	=0	
=297	=10	=1	=149	=False	[NULL]	=2	=0	
=298	=10	=1	=150	=False	[NULL]	=5	=0	
=299	=10	=1	=151	=False	[NULL]	=1	=0	
=300	=10	=1	=152	=False	[NULL]	=2	=0	
=301	=10	=1	=153	=False	[NULL]	=5	=0	
=302	=10	=1	=154	=False	[NULL]	=2	=0	
=303	=10	=1	=156	=False	[NULL]	=1	=0	
=304	=10	=1	=162	=False	[NULL]	=1	=0	
=305	=10	=1	=212	=False	[NULL]	=2	=0	
=306	=10	=1	=224	=False	[NULL]	=2	=0	
=307	=10	=1	=245	=False	[NULL]	=1	=0	
=308	=10	=1	=246	=False	[NULL]	=1	=0	
=309	=10	=1	=295	=False	[NULL]	=2	=0	
=310	=10	=1	=296	=False	[NULL]	=2	=0	
=311	=10	=1	=297	=False	[NULL]	=3	=0	
=312	=10	=1	=401	=False	[NULL]	=4	=0	
=313	=10	=1	=425	=False	[NULL]	=1	=0	
=314	=10	=1	=474	=False	[NULL]	=1	=0	
=315	=10	=1	=488	=False	[NULL]	=3	=0	
=316	=10	=1	=506	=False	[NULL]	=2	=0	
=317	=10	=1	=563	=False	[NULL]	=6	=0	
=318	=10	=1	=622	=False	[NULL]	=1	=0	
=319	=10	=1	=628	=False	[NULL]	=1	=0	
=320	=10	=1	=666	=False	[NULL]	=5	=0	
=321	=10	=1	=670	=False	[NULL]	=6	=0	
=322	=10	=1	=673	=False	[NULL]	=1	=0	
=323	=10	=1	=674	=False	[NULL]	=2	=0	
=324	=10	=5	=41	=False	[NULL]	=-1	=0	
=325	=10	=5	=52	=False	[NULL]	=-4	=0	
=326	=10	=5	=54	=False	[NULL]	=-2	=0	
=327	=10	=5	=60	=False	[NULL]	=-2	=0	
=328	=10	=5	=82	=False	[NULL]	=-2	=0	
=329	=10	=5	=97	=False	[NULL]	=-2	=0	
=330	=10	=5	=99	=False	[NULL]	=-2	=0	
=331	=10	=5	=102	=False	[NULL]	=-7	=0	
=332	=10	=5	=103	=False	[NULL]	=-10	=0	
=333	=10	=5	=104	=False	[NULL]	=-2	=0	
=334	=10	=5	=107	=False	[NULL]	=-4	=0	
=335	=10	=5	=108	=False	[NULL]	=-6	=0	
=336	=10	=5	=109	=False	[NULL]	=-5	=0	
=337	=10	=5	=110	=False	[NULL]	=-12	=0	
=338	=10	=5	=111	=False	[NULL]	=-9	=0	
=339	=10	=5	=113	=False	[NULL]	=-9	=0	
=340	=10	=5	=116	=False	[NULL]	=-1	=0	
=341	=10	=5	=122	=False	[NULL]	=-2	=0	
=342	=10	=5	=126	=False	[NULL]	=-2	=0	
=343	=10	=5	=127	=False	[NULL]	=-2	=0	
=344	=10	=5	=134	=False	[NULL]	=-1	=0	
=345	=10	=5	=135	=False	[NULL]	=-2	=0	
=346	=10	=5	=143	=False	[NULL]	=-7	=0	
=347	=10	=5	=146	=False	[NULL]	=-3	=0	
=348	=10	=5	=147	=False	[NULL]	=-3	=0	
=349	=10	=5	=148	=False	[NULL]	=-7	=0	
=350	=10	=5	=149	=False	[NULL]	=-2	=0	
=351	=10	=5	=150	=False	[NULL]	=-5	=0	
=352	=10	=5	=151	=False	[NULL]	=-1	=0	
=353	=10	=5	=152	=False	[NULL]	=-2	=0	
=354	=10	=5	=153	=False	[NULL]	=-5	=0	
=355	=10	=5	=154	=False	[NULL]	=-2	=0	
=356	=10	=5	=156	=False	[NULL]	=-1	=0	
=357	=10	=5	=162	=False	[NULL]	=-1	=0	
=358	=10	=5	=212	=False	[NULL]	=-2	=0	
=359	=10	=5	=224	=False	[NULL]	=-2	=0	
=360	=10	=5	=245	=False	[NULL]	=-1	=0	
=361	=10	=5	=246	=False	[NULL]	=-1	=0	
=362	=10	=5	=295	=False	[NULL]	=-2	=0	
=363	=10	=5	=296	=False	[NULL]	=-2	=0	
=364	=10	=5	=297	=False	[NULL]	=-3	=0	
=365	=10	=5	=401	=False	[NULL]	=-4	=0	
=366	=10	=5	=425	=False	[NULL]	=-1	=0	
=367	=10	=5	=474	=False	[NULL]	=-1	=0	
=368	=10	=5	=488	=False	[NULL]	=-3	=0	
=369	=10	=5	=506	=False	[NULL]	=-2	=0	
=370	=10	=5	=563	=False	[NULL]	=-6	=0	
=371	=10	=5	=622	=False	[NULL]	=-1	=0	
=372	=10	=5	=628	=False	[NULL]	=-1	=0	
=373	=10	=5	=666	=False	[NULL]	=-5	=0	
=374	=10	=5	=670	=False	[NULL]	=-6	=0	
=375	=10	=5	=673	=False	[NULL]	=-1	=0	
=376	=10	=5	=674	=False	[NULL]	=-2	=0	
=377	=11	=5	=110	=True	[NULL]	=5	=0	
=378	=12	=1	=41	=False	[NULL]	=-1	=0	
=379	=12	=1	=52	=False	[NULL]	=-4	=0	
=380	=12	=1	=54	=False	[NULL]	=-2	=0	
=381	=12	=1	=60	=False	[NULL]	=-2	=0	
=382	=12	=1	=82	=False	[NULL]	=-2	=0	
=383	=12	=1	=97	=False	[NULL]	=-2	=0	
=384	=12	=1	=99	=False	[NULL]	=-2	=0	
=385	=12	=1	=102	=False	[NULL]	=-7	=0	
=386	=12	=1	=103	=False	[NULL]	=-10	=0	
=387	=12	=1	=104	=False	[NULL]	=-2	=0	
=388	=12	=1	=107	=False	[NULL]	=-4	=0	
=389	=12	=1	=108	=False	[NULL]	=-6	=0	
=390	=12	=1	=109	=False	[NULL]	=-5	=0	
=391	=12	=1	=110	=False	[NULL]	=-12	=0	
=392	=12	=1	=111	=False	[NULL]	=-9	=0	
=393	=12	=1	=113	=False	[NULL]	=-9	=0	
=394	=12	=1	=116	=False	[NULL]	=-1	=0	
=395	=12	=1	=122	=False	[NULL]	=-2	=0	
=396	=12	=1	=126	=False	[NULL]	=-2	=0	
=397	=12	=1	=127	=False	[NULL]	=-2	=0	
=398	=12	=1	=134	=False	[NULL]	=-1	=0	
=399	=12	=1	=135	=False	[NULL]	=-2	=0	
=400	=12	=1	=143	=False	[NULL]	=-7	=0	
=401	=12	=1	=146	=False	[NULL]	=-3	=0	
=402	=12	=1	=147	=False	[NULL]	=-3	=0	
=403	=12	=1	=148	=False	[NULL]	=-7	=0	
=404	=12	=1	=149	=False	[NULL]	=-2	=0	
=405	=12	=1	=150	=False	[NULL]	=-5	=0	
=406	=12	=1	=151	=False	[NULL]	=-1	=0	
=407	=12	=1	=152	=False	[NULL]	=-2	=0	
=408	=12	=1	=153	=False	[NULL]	=-5	=0	
=409	=12	=1	=154	=False	[NULL]	=-2	=0	
=410	=12	=1	=156	=False	[NULL]	=-1	=0	
=411	=12	=1	=162	=False	[NULL]	=-1	=0	
=412	=12	=1	=212	=False	[NULL]	=-2	=0	
=413	=12	=1	=224	=False	[NULL]	=-2	=0	
=414	=12	=1	=245	=False	[NULL]	=-1	=0	
=415	=12	=1	=246	=False	[NULL]	=-1	=0	
=416	=12	=1	=295	=False	[NULL]	=-2	=0	
=417	=12	=1	=296	=False	[NULL]	=-2	=0	
=418	=12	=1	=297	=False	[NULL]	=-3	=0	
=419	=12	=1	=401	=False	[NULL]	=-4	=0	
=420	=12	=1	=425	=False	[NULL]	=-1	=0	
=421	=12	=1	=474	=False	[NULL]	=-1	=0	
=422	=12	=1	=488	=False	[NULL]	=-3	=0	
=423	=12	=1	=506	=False	[NULL]	=-2	=0	
=424	=12	=1	=563	=False	[NULL]	=-6	=0	
=425	=12	=1	=622	=False	[NULL]	=-1	=0	
=426	=12	=1	=628	=False	[NULL]	=-1	=0	
=427	=12	=1	=666	=False	[NULL]	=-5	=0	
=428	=12	=1	=670	=False	[NULL]	=-6	=0	
=429	=12	=1	=673	=False	[NULL]	=-1	=0	
=430	=12	=1	=674	=False	[NULL]	=-2	=0	
=431	=12	=5	=41	=False	[NULL]	=1	=0	
=432	=12	=5	=52	=False	[NULL]	=4	=0	
=433	=12	=5	=54	=False	[NULL]	=2	=0	
=434	=12	=5	=60	=False	[NULL]	=2	=0	
=435	=12	=5	=82	=False	[NULL]	=2	=0	
=436	=12	=5	=97	=False	[NULL]	=2	=0	
=437	=12	=5	=99	=False	[NULL]	=2	=0	
=438	=12	=5	=102	=False	[NULL]	=7	=0	
=439	=12	=5	=103	=False	[NULL]	=10	=0	
=440	=12	=5	=104	=False	[NULL]	=2	=0	
=441	=12	=5	=107	=False	[NULL]	=4	=0	
=442	=12	=5	=108	=False	[NULL]	=6	=0	
=443	=12	=5	=109	=False	[NULL]	=5	=0	
=444	=12	=5	=110	=False	[NULL]	=12	=0	
=445	=12	=5	=111	=False	[NULL]	=9	=0	
=446	=12	=5	=113	=False	[NULL]	=9	=0	
=447	=12	=5	=116	=False	[NULL]	=1	=0	
=448	=12	=5	=122	=False	[NULL]	=2	=0	
=449	=12	=5	=126	=False	[NULL]	=2	=0	
=450	=12	=5	=127	=False	[NULL]	=2	=0	
=451	=12	=5	=134	=False	[NULL]	=1	=0	
=452	=12	=5	=135	=False	[NULL]	=2	=0	
=453	=12	=5	=143	=False	[NULL]	=7	=0	
=454	=12	=5	=146	=False	[NULL]	=3	=0	
=455	=12	=5	=147	=False	[NULL]	=3	=0	
=456	=12	=5	=148	=False	[NULL]	=7	=0	
=457	=12	=5	=149	=False	[NULL]	=2	=0	
=458	=12	=5	=150	=False	[NULL]	=5	=0	
=459	=12	=5	=151	=False	[NULL]	=1	=0	
=460	=12	=5	=152	=False	[NULL]	=2	=0	
=461	=12	=5	=153	=False	[NULL]	=5	=0	
=462	=12	=5	=154	=False	[NULL]	=2	=0	
=463	=12	=5	=156	=False	[NULL]	=1	=0	
=464	=12	=5	=162	=False	[NULL]	=1	=0	
=465	=12	=5	=212	=False	[NULL]	=2	=0	
=466	=12	=5	=224	=False	[NULL]	=2	=0	
=467	=12	=5	=245	=False	[NULL]	=1	=0	
=468	=12	=5	=246	=False	[NULL]	=1	=0	
=469	=12	=5	=295	=False	[NULL]	=2	=0	
=470	=12	=5	=296	=False	[NULL]	=2	=0	
=471	=12	=5	=297	=False	[NULL]	=3	=0	
=472	=12	=5	=401	=False	[NULL]	=4	=0	
=473	=12	=5	=425	=False	[NULL]	=1	=0	
=474	=12	=5	=474	=False	[NULL]	=1	=0	
=475	=12	=5	=488	=False	[NULL]	=3	=0	
=476	=12	=5	=506	=False	[NULL]	=2	=0	
=477	=12	=5	=563	=False	[NULL]	=6	=0	
=478	=12	=5	=622	=False	[NULL]	=1	=0	
=479	=12	=5	=628	=False	[NULL]	=1	=0	
=480	=12	=5	=666	=False	[NULL]	=5	=0	
=481	=12	=5	=670	=False	[NULL]	=6	=0	
=482	=12	=5	=673	=False	[NULL]	=1	=0	
=483	=12	=5	=674	=False	[NULL]	=2	=0	
=484	=13	=1	=41	=False	[NULL]	=1	=0	
=485	=13	=1	=52	=False	[NULL]	=4	=0	
=486	=13	=1	=54	=False	[NULL]	=2	=0	
